query_id,query,hotel_id,hotel_name,location,relevance,note,query_location,query_categories,query_descriptors,bm25_rank,bm25_score,vector_rank,vector_score,hybrid_rank,hybrid_score,bm25_loc_match,vector_loc_match,hybrid_loc_match,bm25_desc_match,vector_desc_match,hybrid_desc_match,bm25_cat_match,vector_cat_match,hybrid_cat_match
Q28,nhà nghỉ gần bãi sau vũng tàu,3000020020369,Nolis Hotel Vung Tau,Vũng Tàu,1,strong_match,vũng_tàu,,bãi,8,2.041725,,,6,4.816658,True,False,True,True,False,True,False,False,False
Q28,nhà nghỉ gần bãi sau vũng tàu,9000000961953,Premier Pearl Hotel Vung Tau,Vũng Tàu,1,strong_match,vũng_tàu,,bãi,,,,,7,4.816049,False,False,True,False,False,True,False,False,False
Q28,nhà nghỉ gần bãi sau vũng tàu,1000000324420,The Imperial Vung Tau Hotel & Resort,Vũng Tàu,1,strong_match,vũng_tàu,,bãi,,,,,8,4.753336,False,False,True,False,False,True,False,False,False
Q28,nhà nghỉ gần bãi sau vũng tàu,9000002809258,Emerald Ho Tram Resort,Vũng Tàu,1,strong_match,vũng_tàu,,bãi,7,2.140900,1,3.277775,9,4.627361,True,True,True,True,True,True,False,False,False
Q28,nhà nghỉ gần bãi sau vũng tàu,1000000592992,The Malibu Hotel,Vũng Tàu,1,strong_match,vũng_tàu,,bãi,9,2.021798,,,,,True,False,False,True,False,False,False,False,False
Q28,nhà nghỉ gần bãi sau vũng tàu,9000003344943,The Song Apartment 5 Star - Windy's Home,Vũng Tàu,1,strong_match,vũng_tàu,,bãi,10,1.827914,,,,,True,False,False,True,False,False,False,False,False
Q28,nhà nghỉ gần bãi sau vũng tàu,9000000882550,The Cap Hotel,Vũng Tàu,0,too_many_negative_signals,vũng_tàu,,bãi,6,2.162510,,,10,4.523008,True,False,True,True,False,True,False,False,False
Q29,khách sạn view hồ xuân hương đà lạt,9000001207029,Khách sạn Goldient Boutique,Lâm Đồng,1,strong_match,lâm_đồng,,"view,hồ",1,5.301307,,,,,True,False,False,True,False,False,False,False,False
Q29,khách sạn view hồ xuân hương đà lạt,3000020015279,Dalat Wonder Resort,Lâm Đồng,1,strong_match,lâm_đồng,,"view,hồ",2,1.602639,,,,,True,False,False,True,False,False,False,False,False
Q30,homestay trong hẻm yên tĩnh ở hà nội,9000002452279,Libré Homestay,Hà Nội,1,strong_match,hà_nội,,homestay,1,5.676411,1,5.438616,1,9.047794,True,True,True,True,True,True,False,False,False
Q30,homestay trong hẻm yên tĩnh ở hà nội,3000010024108,Eternity Hotel Hanoi,Hà Nội,1,strong_match,hà_nội,,homestay,,,3,3.924925,2,4.395209,False,True,True,False,True,True,False,False,False
Q30,homestay trong hẻm yên tĩnh ở hà nội,9000002446773,Crescendo Urban Stay,Hà Nội,1,strong_match,hà_nội,,homestay,8,0.908307,6,3.614806,3,4.367298,True,True,True,True,True,True,False,False,False
Q30,homestay trong hẻm yên tĩnh ở hà nội,3000020006874,Melia Bavi Mountain Retreat,Hà Nội,1,strong_match,hà_nội,,homestay,,,2,3.927501,4,4.241702,False,True,True,False,True,True,False,False,False
Q30,homestay trong hẻm yên tĩnh ở hà nội,9000002216268,Eli Rina Hotel,Hà Nội,1,strong_match,hà_nội,,homestay,2,2.183286,,,6,4.211747,True,False,True,True,False,True,False,False,False
Q30,homestay trong hẻm yên tĩnh ở hà nội,1000000709562,Lotus Village Hotel Hanoi,Hà Nội,1,strong_match,hà_nội,,homestay,9,0.873740,5,3.751550,7,4.085599,True,True,True,True,True,True,False,False,False
Q30,homestay trong hẻm yên tĩnh ở hà nội,3000020015251,Granda Suites Hanoi,Hà Nội,1,strong_match,hà_nội,,homestay,,,7,3.442635,8,3.944785,False,True,True,False,True,True,False,False,False
Q30,homestay trong hẻm yên tĩnh ở hà nội,1000000448912,Hanoi Brilliant Hotel and Spa,Hà Nội,1,strong_match,hà_nội,,homestay,6,1.524596,,,9,3.911869,True,False,True,True,False,True,False,False,False
Q30,homestay trong hẻm yên tĩnh ở hà nội,9000006924942,MAY Hotel & Apartment,Hà Nội,1,strong_match,hà_nội,,homestay,,,,,10,3.865536,False,False,True,False,False,True,False,False,False
Q30,homestay trong hẻm yên tĩnh ở hà nội,3000010020731,M Village Hotel Ho Guom,Hà Nội,1,strong_match,hà_nội,,homestay,4,1.729362,,,,,True,False,False,True,False,False,False,False,False
Q30,homestay trong hẻm yên tĩnh ở hà nội,3000010037760,Signature By M Village Tho Nhuom,Hà Nội,1,strong_match,hà_nội,,homestay,,,10,3.362801,,,False,True,False,False,True,False,False,False,False
Q30,homestay trong hẻm yên tĩnh ở hà nội,1000000308502,La Beaute Boutique Hotel & Spa,Hà Nội,1,strong_match,hà_nội,,homestay,3,1.753561,,,,,True,False,False,True,False,False,False,False,False
Q30,homestay trong hẻm yên tĩnh ở hà nội,9000001204716,Ivy Luxury & Apartment,Hà Nội,1,strong_match,hà_nội,,homestay,10,0.784265,,,,,True,False,False,True,False,False,False,False,False
Q30,homestay trong hẻm yên tĩnh ở hà nội,9000001987903,Narcissus 2 Hotel & Apartment,Hà Nội,1,strong_match,hà_nội,,homestay,,,8,3.406842,,,False,True,False,False,True,False,False,False,False
Q30,homestay trong hẻm yên tĩnh ở hà nội,9000001072104,Ha Noi Le Grand Hotel,Hà Nội,1,strong_match,hà_nội,,homestay,5,1.629780,9,3.391604,,,True,True,False,True,True,False,False,False,False
Q30,homestay trong hẻm yên tĩnh ở hà nội,9000000326462,Old Quarter Hotel 1961,Hà Nội,0,too_many_negative_signals,hà_nội,,homestay,7,1.397802,4,3.812502,5,4.221402,True,True,True,True,True,True,False,False,False
Q31,resort thích hợp cho gia đình có trẻ em ở phú quốc,3000010033024,Tom Hill Boutique Resort and Spa - Sea View,Phú Quốc,1,strong_match,phú_quốc,luxury,resort,1,4.961491,2,6.160803,1,8.879585,True,True,True,True,True,True,True,True,True
Q31,resort thích hợp cho gia đình có trẻ em ở phú quốc,3000020008174,The Palmy Phu Quoc Resort & Spa,Phú Quốc,1,strong_match,phú_quốc,luxury,resort,5,4.007692,1,6.568293,2,8.779546,True,True,True,True,True,True,True,True,True
Q31,resort thích hợp cho gia đình có trẻ em ở phú quốc,9000000968197,New World Phu Quoc Resort,Phú Quốc,1,strong_match,phú_quốc,luxury,resort,8,3.040628,5,5.650270,3,8.197717,True,True,True,True,True,True,True,True,True
Q31,resort thích hợp cho gia đình có trẻ em ở phú quốc,3000020017782,Radisson Blu Resort Phu Quoc,Phú Quốc,1,strong_match,phú_quốc,luxury,resort,3,4.775528,4,5.699226,4,8.112263,True,True,True,True,True,True,True,True,True
Q31,resort thích hợp cho gia đình có trẻ em ở phú quốc,1000000461819,Vinpearl Resort & Spa Phu Quoc,Phú Quốc,1,strong_match,phú_quốc,luxury,resort,6,3.704117,3,5.827266,5,8.059200,True,True,True,True,True,True,True,True,True
Q31,resort thích hợp cho gia đình có trẻ em ở phú quốc,1000000452588,Mango Bay Resort,Phú Quốc,1,strong_match,phú_quốc,luxury,resort,4,4.475374,6,5.601995,6,7.986274,True,True,True,True,True,True,True,True,True
Q31,resort thích hợp cho gia đình có trẻ em ở phú quốc,1000000327239,L'Azure Resort and Spa,Phú Quốc,1,strong_match,phú_quốc,luxury,resort,9,2.583549,7,5.535863,7,7.834134,True,True,True,True,True,True,True,True,True
Q31,resort thích hợp cho gia đình có trẻ em ở phú quốc,9000000434682,Sunset Beach Resort & Spa - Beachfront Pirate Fire Show,Phú Quốc,1,strong_match,phú_quốc,luxury,resort,2,4.805015,9,4.807017,8,7.701298,True,True,True,True,True,True,True,True,True
Q31,resort thích hợp cho gia đình có trẻ em ở phú quốc,9000000721861,Naomi Resort,Phú Quốc,1,strong_match,phú_quốc,luxury,resort,7,3.292703,8,4.843180,9,7.049068,True,True,True,True,True,True,True,True,True
Q31,resort thích hợp cho gia đình có trẻ em ở phú quốc,9000000802066,Sonaga Beach Resort & Villas Phu Quoc,Phú Quốc,1,strong_match,phú_quốc,luxury,resort,,,10,4.044516,10,5.804207,False,True,True,False,True,True,False,True,True
Q31,resort thích hợp cho gia đình có trẻ em ở phú quốc,1000000626112,SOL by Melia Phu Quoc,Phú Quốc,1,strong_match,phú_quốc,luxury,resort,10,2.456700,,,,,True,False,False,True,False,False,True,False,False
Q32,homestay lãng mạn cho cặp đôi ở đà lạt,3000020014998,Colline Dalat,Lâm Đồng,1,strong_match,lâm_đồng,,homestay,3,0.842732,3,4.002641,1,4.653449,True,True,True,True,True,True,False,False,False
Q32,homestay lãng mạn cho cặp đôi ở đà lạt,9000000966417,The Manor Villas Da Lat,Lâm Đồng,1,strong_match,lâm_đồng,,homestay,,,1,4.219346,2,4.556894,False,True,True,False,True,True,False,False,False
Q32,homestay lãng mạn cho cặp đôi ở đà lạt,3000020015279,Dalat Wonder Resort,Lâm Đồng,1,strong_match,lâm_đồng,,homestay,,,2,4.127722,3,4.457940,False,True,True,False,True,True,False,False,False
Q32,homestay lãng mạn cho cặp đôi ở đà lạt,3000020003055,Empress Da Lat Hotel,Lâm Đồng,1,strong_match,lâm_đồng,,homestay,1,1.256009,,,4,4.406220,True,False,True,True,False,True,False,False,False
Q32,homestay lãng mạn cho cặp đôi ở đà lạt,3000020020070,New Life Hotel Dalat,Lâm Đồng,1,strong_match,lâm_đồng,,homestay,7,0.492064,4,3.942777,5,4.402938,True,True,True,True,True,True,False,False,False
Q32,homestay lãng mạn cho cặp đôi ở đà lạt,3000010042556,The Grace Hotel Dalat,Lâm Đồng,1,strong_match,lâm_đồng,,homestay,,,5,3.889532,6,4.200695,False,True,True,False,True,True,False,False,False
Q32,homestay lãng mạn cho cặp đôi ở đà lạt,1000000490882,Terracotta Hotel & Resort Dalat,Lâm Đồng,1,strong_match,lâm_đồng,,homestay,8,0.454102,7,3.578518,7,4.116046,True,True,True,True,True,True,False,False,False
Q32,homestay lãng mạn cho cặp đôi ở đà lạt,9000001135521,GreenEco Da Lat Hotel,Lâm Đồng,1,strong_match,lâm_đồng,,homestay,2,1.039697,,,9,3.952507,True,False,True,True,False,True,False,False,False
Q32,homestay lãng mạn cho cặp đôi ở đà lạt,9000000817630,Pontus Hotel,Lâm Đồng,1,strong_match,lâm_đồng,,homestay,,,6,3.597152,10,3.884924,False,True,True,False,True,True,False,False,False
Q32,homestay lãng mạn cho cặp đôi ở đà lạt,9000001207029,Khách sạn Goldient Boutique,Lâm Đồng,1,strong_match,lâm_đồng,,homestay,9,0.325109,,,,,True,False,False,True,False,False,False,False,False
Q32,homestay lãng mạn cho cặp đôi ở đà lạt,3000020015788,Minh Chien Hotel,Lâm Đồng,1,strong_match,lâm_đồng,,homestay,5,0.655611,,,,,True,False,False,True,False,False,False,False,False
Q32,homestay lãng mạn cho cặp đôi ở đà lạt,1000000514438,The Western Hill Hotel,Lâm Đồng,1,strong_match,lâm_đồng,,homestay,,,10,3.463760,,,False,True,False,False,True,False,False,False,False
Q32,homestay lãng mạn cho cặp đôi ở đà lạt,3000020010764,The Luxe Hotel Dalat,Lâm Đồng,1,strong_match,lâm_đồng,,homestay,,,8,3.541937,,,False,True,False,False,True,False,False,False,False
Q32,homestay lãng mạn cho cặp đôi ở đà lạt,9000005711683,New Memories Hotel DaLat,Lâm Đồng,1,strong_match,lâm_đồng,,homestay,,,9,3.529093,,,False,True,False,False,True,False,False,False,False
Q32,homestay lãng mạn cho cặp đôi ở đà lạt,3000020015784,Larita Da Lat Boutique Hotel,Lâm Đồng,1,strong_match,lâm_đồng,,homestay,10,0.201863,,,,,True,False,False,True,False,False,False,False,False
Q32,homestay lãng mạn cho cặp đôi ở đà lạt,3000020015990,Nesta Valley Dalat Hotel - Formerly Golf Valley Hotel,Lâm Đồng,1,strong_match,lâm_đồng,,homestay,6,0.566200,,,,,True,False,False,True,False,False,False,False,False
Q32,homestay lãng mạn cho cặp đôi ở đà lạt,9000001207493,La Paix Dalat,Lâm Đồng,0,too_many_negative_signals,lâm_đồng,,homestay,4,0.684745,,,8,4.024210,True,False,True,True,False,True,False,False,False
Q33,khách sạn rộng rãi cho nhóm bạn ở vũng tàu,1000000324420,The Imperial Vung Tau Hotel & Resort,Vũng Tàu,1,strong_match,vũng_tàu,,,8,1.785584,1,5.314493,1,6.187531,True,True,True,True,True,True,False,False,False
Q33,khách sạn rộng rãi cho nhóm bạn ở vũng tàu,9000000095074,Golden Era Vung Tau Hotel,Vũng Tàu,1,strong_match,vũng_tàu,,,6,1.823151,3,4.955387,2,6.091333,True,True,True,True,True,True,False,False,False
Q33,khách sạn rộng rãi cho nhóm bạn ở vũng tàu,1000000592992,The Malibu Hotel,Vũng Tàu,1,strong_match,vũng_tàu,,,1,2.372624,5,4.915642,3,5.857525,True,True,True,True,True,True,False,False,False
Q33,khách sạn rộng rãi cho nhóm bạn ở vũng tàu,3000020020369,Nolis Hotel Vung Tau,Vũng Tàu,1,strong_match,vũng_tàu,,,,,4,4.950139,4,5.478027,False,True,True,False,True,True,False,False,False
Q33,khách sạn rộng rãi cho nhóm bạn ở vũng tàu,9000003303985,Victory Vung Tau Hotel (New Wing),Vũng Tàu,1,strong_match,vũng_tàu,,,,,2,5.026329,6,5.428436,False,True,True,False,True,True,False,False,False
Q33,khách sạn rộng rãi cho nhóm bạn ở vũng tàu,9000000961953,Premier Pearl Hotel Vung Tau,Vũng Tàu,1,strong_match,vũng_tàu,,,,,6,4.872655,7,5.426974,False,True,True,False,True,True,False,False,False
Q33,khách sạn rộng rãi cho nhóm bạn ở vũng tàu,1000000426522,"InterContinental Hotels GRAND HO TRAM by IHG, an IHG Hotel",Vũng Tàu,1,strong_match,vũng_tàu,,,,,8,4.488103,8,5.338835,False,True,True,False,True,True,False,False,False
Q33,khách sạn rộng rãi cho nhóm bạn ở vũng tàu,9000003281556,Oyster Bay Hotel Vung Tau,Vũng Tàu,1,strong_match,vũng_tàu,,,,,10,4.240998,9,5.272402,False,True,True,False,True,True,False,False,False
Q33,khách sạn rộng rãi cho nhóm bạn ở vũng tàu,1000000429973,Muong Thanh Vung Tau Hotel,Vũng Tàu,1,strong_match,vũng_tàu,,,,,7,4.593751,10,5.207735,False,True,True,False,True,True,False,False,False
Q33,khách sạn rộng rãi cho nhóm bạn ở vũng tàu,9000002809258,Emerald Ho Tram Resort,Vũng Tàu,1,strong_match,vũng_tàu,,,3,2.128399,,,,,True,False,False,True,False,False,False,False,False
Q33,khách sạn rộng rãi cho nhóm bạn ở vũng tàu,9000000966992,"Holiday Inn Resort HO TRAM BEACH by IHG, an IHG Hotel",Vũng Tàu,1,strong_match,vũng_tàu,,,9,1.684574,,,,,True,False,False,True,False,False,False,False,False
Q33,khách sạn rộng rãi cho nhóm bạn ở vũng tàu,1000000567644,Pullman Vung Tau,Vũng Tàu,1,strong_match,vũng_tàu,,,7,1.814057,,,,,True,False,False,True,False,False,False,False,False
Q33,khách sạn rộng rãi cho nhóm bạn ở vũng tàu,1000000473658,Minera Hot Springs Binh Chau,Vũng Tàu,1,strong_match,vũng_tàu,,,10,1.654652,,,,,True,False,False,True,False,False,False,False,False
Q33,khách sạn rộng rãi cho nhóm bạn ở vũng tàu,9000000134590,Hong Hai 2 Hotel,Vũng Tàu,1,strong_match,vũng_tàu,,,2,2.181766,,,,,True,False,False,True,False,False,False,False,False
Q33,khách sạn rộng rãi cho nhóm bạn ở vũng tàu,9000001071485,Milan Homestay - The Song Vung Tau,Vũng Tàu,1,strong_match,vũng_tàu,,,5,1.944360,,,,,True,False,False,True,False,False,False,False,False
Q33,khách sạn rộng rãi cho nhóm bạn ở vũng tàu,9000000882550,The Cap Hotel,Vũng Tàu,0,too_many_negative_signals,vũng_tàu,,,4,2.081784,9,4.450164,5,5.443730,True,True,True,True,True,True,False,False,False
Q34,chỗ nghỉ lý tưởng cho tuần trăng mật ở nha trang,3000020017982,Muong Thanh Luxury Khanh Hoa,Khánh Hòa,1,strong_match,khánh_hòa,,,1,3.308538,,,1,5.255769,True,False,True,True,False,True,False,False,False
Q34,chỗ nghỉ lý tưởng cho tuần trăng mật ở nha trang,1000000192322,Vinpearl Resort Nha Trang,Khánh Hòa,1,strong_match,khánh_hòa,,,5,1.678120,1,4.211913,2,5.080463,True,True,True,True,True,True,False,False,False
Q34,chỗ nghỉ lý tưởng cho tuần trăng mật ở nha trang,3000020003605,Majestic Premium Hotel,Khánh Hòa,1,strong_match,khánh_hòa,,,2,1.952621,3,3.999833,3,5.013422,True,True,True,True,True,True,False,False,False
Q34,chỗ nghỉ lý tưởng cho tuần trăng mật ở nha trang,3000020021002,Muong Thanh Luxury Vien Trieu Nha Trang,Khánh Hòa,1,strong_match,khánh_hòa,,,7,1.619761,6,3.675020,4,4.917499,True,True,True,True,True,True,False,False,False
Q34,chỗ nghỉ lý tưởng cho tuần trăng mật ở nha trang,1000000488027,Vinpearl Resort & Spa Nha Trang Bay,Khánh Hòa,1,strong_match,khánh_hòa,,,10,1.601683,5,3.712855,5,4.911464,True,True,True,True,True,True,False,False,False
Q34,chỗ nghỉ lý tưởng cho tuần trăng mật ở nha trang,9000000928831,La Vague Hotel Nha Trang,Khánh Hòa,1,strong_match,khánh_hòa,,,8,1.617809,2,4.106934,6,4.606266,True,True,True,True,True,True,False,False,False
Q34,chỗ nghỉ lý tưởng cho tuần trăng mật ở nha trang,9000001043095,Ana Mandara Cam Ranh,Khánh Hòa,1,strong_match,khánh_hòa,,,,,,,7,4.388755,False,False,True,False,False,True,False,False,False
Q34,chỗ nghỉ lý tưởng cho tuần trăng mật ở nha trang,1000000430754,Sun City Hotel Nha Trang,Khánh Hòa,1,strong_match,khánh_hòa,,,4,1.777395,,,9,4.225301,True,False,True,True,False,True,False,False,False
Q34,chỗ nghỉ lý tưởng cho tuần trăng mật ở nha trang,3000020019413,Vesna Hotel Nha Trang,Khánh Hòa,1,strong_match,khánh_hòa,,,6,1.666065,,,10,4.216287,True,False,True,True,False,True,False,False,False
Q34,chỗ nghỉ lý tưởng cho tuần trăng mật ở nha trang,9000001195418,Annova Nha Trang,Khánh Hòa,1,strong_match,khánh_hòa,,,,,7,3.673083,,,False,True,False,False,True,False,False,False,False
Q34,chỗ nghỉ lý tưởng cho tuần trăng mật ở nha trang,2000000285030,Ruby Luxury Hotel,Khánh Hòa,1,strong_match,khánh_hòa,,,9,1.606085,,,,,True,False,False,True,False,False,False,False,False
Q34,chỗ nghỉ lý tưởng cho tuần trăng mật ở nha trang,1000000482039,Muong Thanh Luxury Nha Trang Hotel,Khánh Hòa,1,strong_match,khánh_hòa,,,,,8,3.604469,,,False,True,False,False,True,False,False,False,False
Q34,chỗ nghỉ lý tưởng cho tuần trăng mật ở nha trang,3000020016539,Vinpearl Beachfront Nha Trang,Nha Trang,1,strong_match,khánh_hòa,,,,,4,3.826004,,,False,True,False,False,True,False,False,False,False
Q34,chỗ nghỉ lý tưởng cho tuần trăng mật ở nha trang,3000020018320,Libra Hotel Nha Trang,Khánh Hòa,1,strong_match,khánh_hòa,,,3,1.788809,,,,,True,False,False,True,False,False,False,False,False
Q34,chỗ nghỉ lý tưởng cho tuần trăng mật ở nha trang,3000010036554,Duyen Ha Resort Cam Ranh,Khánh Hòa,0,too_many_negative_signals,khánh_hòa,,,,,,,8,4.304049,False,False,True,False,False,True,False,False,False
Q34,chỗ nghỉ lý tưởng cho tuần trăng mật ở nha trang,9000003314254,Panorama Nha Trang Sanvilla,Khánh Hòa,0,too_many_negative_signals,khánh_hòa,,,,,10,3.531518,,,False,True,False,False,True,False,False,False,False
Q34,chỗ nghỉ lý tưởng cho tuần trăng mật ở nha trang,1000000650931,An Lam Retreats Ninh Van Bay,Khánh Hòa,0,too_many_negative_signals,khánh_hòa,,,,,9,3.596089,,,False,True,False,False,True,False,False,False,False
Q35,khách sạn yên tĩnh cho người lớn tuổi ở huế,9000005662131,Elegant Hotel Hue,Thành Phố Huế,1,strong_match,huế,,,5,3.896627,1,5.722699,1,8.033806,True,True,True,True,True,True,False,False,False
Q35,khách sạn yên tĩnh cho người lớn tuổi ở huế,1000000170888,Century Riverside Hotel Hue,Thành Phố Huế,1,strong_match,huế,,,,,2,5.690505,2,7.737340,False,True,True,False,True,True,False,False,False
Q35,khách sạn yên tĩnh cho người lớn tuổi ở huế,1000000429469,Moonlight Hotel Hue,Thành Phố Huế,1,strong_match,huế,,,,,3,5.561097,3,7.616180,False,True,True,False,True,True,False,False,False
Q35,khách sạn yên tĩnh cho người lớn tuổi ở huế,3000020015989,The Sunriver Boutique Hotel Hue,Thành Phố Huế,1,strong_match,huế,,,9,3.652955,4,5.387430,4,7.581805,True,True,True,True,True,True,False,False,False
Q35,khách sạn yên tĩnh cho người lớn tuổi ở huế,1000000615976,Flora Hotel Hue,Thành Phố Huế,1,strong_match,huế,,,7,3.734539,7,4.949098,6,7.323272,True,True,True,True,True,True,False,False,False
Q35,khách sạn yên tĩnh cho người lớn tuổi ở huế,1000000246696,Hotel Saigon Morin,Thành Phố Huế,1,strong_match,huế,,,2,4.040955,6,5.029716,7,7.229752,True,True,True,True,True,True,False,False,False
Q35,khách sạn yên tĩnh cho người lớn tuổi ở huế,9000001200899,La Vela Hue Hotel,Thành Phố Huế,1,strong_match,huế,,,,,9,4.929302,8,7.095600,False,True,True,False,True,True,False,False,False
Q35,khách sạn yên tĩnh cho người lớn tuổi ở huế,1000000617902,Purple Hue - Charming Riverside Hotel,Thành Phố Huế,1,strong_match,huế,,,3,4.017578,,,9,7.048612,True,False,True,True,False,True,False,False,False
Q35,khách sạn yên tĩnh cho người lớn tuổi ở huế,1000000240823,Huong Giang Hotel Resort and Spa,Thành Phố Huế,1,strong_match,huế,,,10,3.632323,5,5.236091,10,7.034810,True,True,True,True,True,True,False,False,False
Q35,khách sạn yên tĩnh cho người lớn tuổi ở huế,1000000301830,Orchid Hotel Hue,Thành Phố Huế,1,strong_match,huế,,,8,3.688051,,,,,True,False,False,True,False,False,False,False,False
Q35,khách sạn yên tĩnh cho người lớn tuổi ở huế,1000000324575,Muong Thanh Holiday Hue Hotel,Thành Phố Huế,1,strong_match,huế,,,,,10,4.925078,,,False,True,False,False,True,False,False,False,False
Q35,khách sạn yên tĩnh cho người lớn tuổi ở huế,1000000244101,Pilgrimage Village Boutique Resort & Spa,Thành Phố Huế,1,strong_match,huế,,,1,4.121600,,,,,True,False,False,True,False,False,False,False,False
Q35,khách sạn yên tĩnh cho người lớn tuổi ở huế,1000000443564,Amigo Hotel Hue,Thành Phố Huế,1,strong_match,huế,,,,,8,4.934480,,,False,True,False,False,True,False,False,False,False
Q35,khách sạn yên tĩnh cho người lớn tuổi ở huế,9000007008288,Magnolia Boutique Hotel,Thành Phố Huế,1,strong_match,huế,,,4,3.917684,,,,,True,False,False,True,False,False,False,False,False
Q35,khách sạn yên tĩnh cho người lớn tuổi ở huế,3000020006424,SH Hotel,Thành Phố Huế,0,too_many_negative_signals,huế,,,,,,,5,7.362437,False,False,True,False,False,True,False,False,False
Q35,khách sạn yên tĩnh cho người lớn tuổi ở huế,3000020010460,Amona Hotel,Thành Phố Huế,0,too_many_negative_signals,huế,,,6,3.817055,,,,,True,False,False,True,False,False,False,False,False
Q36,resort có khu vui chơi trẻ em ở đà nẵng,1000000486582,Naman Retreat Resort,Thành Phố Đà Nẵng,1,strong_match,đà_nẵng,luxury,resort,8,2.676732,2,5.346707,1,7.701690,True,True,True,True,True,True,True,True,True
Q36,resort có khu vui chơi trẻ em ở đà nẵng,1000000179546,Sandy Beach Non Nuoc Resort,TP Đà Nẵng,1,strong_match,đà_nẵng,luxury,resort,3,3.562946,5,4.661362,2,7.528798,True,True,True,True,True,True,True,True,True
Q36,resort có khu vui chơi trẻ em ở đà nẵng,1000000397928,Da Nang Mikazuki Japanese Resorts & Spa,Thành Phố Đà Nẵng,1,strong_match,đà_nẵng,luxury,resort,1,3.976484,1,6.620630,3,7.522032,True,True,True,True,True,True,True,True,True
Q36,resort có khu vui chơi trẻ em ở đà nẵng,9000002809365,KOI Resort & Residence Da Nang,Thành Phố Đà Nẵng,1,strong_match,đà_nẵng,luxury,resort,2,3.589468,3,4.768143,4,7.473033,True,True,True,True,True,True,True,True,True
Q36,resort có khu vui chơi trẻ em ở đà nẵng,1000000389711,"InterContinental Hotels DANANG SUN PENINSULA RESORT by IHG, an IHG Hotel",Thành Phố Đà Nẵng,1,strong_match,đà_nẵng,luxury,resort,6,2.893461,4,4.692408,5,6.937074,True,True,True,True,True,True,True,True,True
Q36,resort có khu vui chơi trẻ em ở đà nẵng,1000000469862,Melia Danang Beach Resort,Thành Phố Đà Nẵng,1,strong_match,đà_nẵng,luxury,resort,4,2.990811,6,4.355885,6,6.521243,True,True,True,True,True,True,True,True,True
Q36,resort có khu vui chơi trẻ em ở đà nẵng,9000000416386,RHM Luxury Hotel And Suite,Thành Phố Đà Nẵng,1,strong_match,đà_nẵng,luxury,resort,7,2.774469,8,3.900292,7,5.215573,True,True,True,True,True,True,True,True,True
Q36,resort có khu vui chơi trẻ em ở đà nẵng,1000000537311,Mercure Danang French Village Bana Hills,Thành Phố Đà Nẵng,1,strong_match,đà_nẵng,luxury,resort,10,1.534077,7,4.010760,8,4.766113,True,True,True,True,True,True,True,True,True
Q36,resort có khu vui chơi trẻ em ở đà nẵng,3000010040227,Muong Thanh Luxury Da Nang Hotel,Thành Phố Đà Nẵng,1,strong_match,đà_nẵng,luxury,resort,5,2.956393,9,3.646802,9,4.554943,True,True,True,True,True,True,True,True,True
Q36,resort có khu vui chơi trẻ em ở đà nẵng,1000000501562,M Village Hotel Da Nang Centre - Free Laundry and Kitchen,Thành Phố Đà Nẵng,1,strong_match,đà_nẵng,luxury,resort,9,2.080396,10,3.374028,10,4.228505,True,True,True,True,True,True,True,True,True
Q37,homestay phù hợp đi trốn cuối tuần gần sài gòn,9000001107945,Cozrum Homes - Autumn House,TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,homestay,6,1.950427,1,4.233463,1,5.162870,True,True,True,True,True,True,False,False,False
Q37,homestay phù hợp đi trốn cuối tuần gần sài gòn,4000001082146,Cozrum Homes - Sonata Residence,TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,homestay,2,2.499542,2,4.138082,2,5.077317,True,True,True,True,True,True,False,False,False
Q37,homestay phù hợp đi trốn cuối tuần gần sài gòn,9000000882654,Cozrum Homes The Gallery Residence,TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,homestay,3,2.429376,10,3.507057,3,4.987488,True,True,True,True,True,True,False,False,False
Q37,homestay phù hợp đi trốn cuối tuần gần sài gòn,1000000393505,An Lam Retreats Saigon River,TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,homestay,,,5,3.807137,4,4.928415,False,True,True,False,True,True,False,False,False
Q37,homestay phù hợp đi trốn cuối tuần gần sài gòn,1000000446333,Anh Duy Hotel (Near Ben Thanh Market),TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,homestay,4,2.402670,,,6,4.522521,True,False,True,True,False,True,False,False,False
Q37,homestay phù hợp đi trốn cuối tuần gần sài gòn,9000003312820,Cozrum Homes - Spring Residence,Thành phố Hồ Chí Minh,1,strong_match,hồ_chí_minh,,homestay,,,4,3.982679,7,4.473772,False,True,True,False,True,True,False,False,False
Q37,homestay phù hợp đi trốn cuối tuần gần sài gòn,1000000430287,KiN Hotel Central Park,TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,homestay,5,2.230203,,,8,4.455716,True,False,True,True,False,True,False,False,False
Q37,homestay phù hợp đi trốn cuối tuần gần sài gòn,9000000889823,HOME Hotel,TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,homestay,,,3,4.081182,9,4.407677,False,True,True,False,True,True,False,False,False
