query_id	query	hotel_id	hotel_name	location	retrieved_by	rank_bm25	rank_vector	rank_hybrid	score_bm25	score_vector	score_hybrid	top_review_1	top_review_2	top_review_3	relevance	note
Q44	khách sạn ở trung tâm hà nội đi bộ ra hồ gươm được và có ăn sáng	9000000170628	Oakwood Residence Hanoi	Hà Nội	hybrid,vector		8	10		6.853145	4.446539	Tôi đã có trải nghiệm 3 ngày với nơi này, nhìn chung mọi thứ đều ổn. Với số tiền bỏ ra tôi muốn có view Hồ Tây nhưng quên đi, không bao giờ có luôn.	nằm trong khu hồ tây, cách trung tâm tầm 4 5km thôi. nhânviên thân thiện, dịch vụ đầy đủ. giá cả hợp lý	Dịch vụ tốt, phòng sạch, nhân viên nhiệt tình. Điểm trừ duy nhất là không có khuôn viên cây xanh, sảnh khách sạn quá bé, không có trải nghiệm gì nhiều. Đánh giá tổng 3/5 sao. Xứng đáng giới thiệu cho các bạn thích không gian phòng hiện đại và mới.	1	descriptor_hit_2/2
Q44	khách sạn ở trung tâm hà nội đi bộ ra hồ gươm được và có ăn sáng	9000007484559	Nature Hotel - Lac Long Quan	Hà Nội	bm25,vector	9	9		2.790515	3.954440		Vị trí khá gần lotte tây hồ và khu vực hồ tây. Tiện đi dạo quanh khu vực hồ Đồ ăn sáng đa dạng, mỗi sáng sẽ có 1 loại bún hoặc phở thay phiên đổi vị , rất ok			1	descriptor_hit_1/2
Q44	khách sạn ở trung tâm hà nội đi bộ ra hồ gươm được và có ăn sáng	9000001152455	Granda Lake View Hotel & Apartment	Hà Nội	vector		10			0.007512		Hơi xa trung tâm, tiện nghi khá đầy đủ	Nhân viên thân thiện, hỗ trợ tốt. Phòng hơi cũ nhưng vẫn tương đối ổn và sạch sẽ. Buổi tối rất ồn vì cách âm kém, và KS kế quán nhậu và họ nhậu tới gần sáng. Khu vực ở gần khu dân cư nên tiện ích khá tốt, hơi xa điểm du lịch nổi tiếng ở quận trung tâm như Hoàn Kiếm, Ba Đình...	Đây là lần thứ 2 mình nghỉ lại Granda Lake View khi đến Hà Nội. Giá cả phải chăng, nhân viên thân thiện và địa điểm gần chợ, có nhiều quán ăn ngon. Điểm chưa hài lòng một chút là cửa sổ ban công phòng bị kẹt mà nhân viên xử lý hơi chậm. Bù lại dịch vụ khác đều rất ổn, phòng ốc sạch sẽ, ấm cúng, nhân viên dễ thương, luôn sẵn lòng giúp đỡ khách khi có yêu cầu với thái độ niềm nở, đáng mến. Granda Lake View sẽ vẫn là sự lựa chọn của mình trong những lần tới, khi ra Hà Nội.	1	descriptor_hit_1/2
Q45	chỗ nghỉ phong cách vintage yên tĩnh để đọc sách ở huế	1000000244101	Pilgrimage Village Boutique Resort & Spa	Thành Phố Huế	bm25,hybrid,vector	2	1	1	9.110929	13.994645	11.034558	1 kì nghỉ tuyệt vời, không gian rộng nhiều cây xanh, phòng rất sạch sẽ và thoáng. Yên tĩnh, thoải mái và cực kì thư giãn. Mình đã nghỉ nhiều nơi nhưng thực sự rất hài lòng về resort này, các bạn nhân viên cũng rất vui vẻ và nhiệt tình :) mọi người đến Huế hãy ghé đây nghỉ nha	Khu nghỉ dưỡng rất tuyệt, cách trung tâm thànhphố Huế không quá xa, nhiều cây , hồ bơi lớn đẹp. phòng nghỉ thiết kế rất hợp lý với ban công rộng. phù hợp với gia đình nghỉ cùng trẻ nhỏ, nên đi xe riêng để tự chủ động di chuyển và TP.	Khách sạn tuyệt đẹp và yên tĩnh, ai yêu thiên nhiên hãy đến đây	1	descriptor_hit_1/1
Q45	chỗ nghỉ phong cách vintage yên tĩnh để đọc sách ở huế	9000007008288	Magnolia Boutique Hotel	Thành Phố Huế	bm25,hybrid,vector	6	2	2	7.191549	13.938880	10.989313	Khách sạn rộng đẹp, sạch, đầy đủ, hiện đại, yên tĩnh, nhân viên nhiệt tình vui vẻ. 10đ	nhân viên thân thiện, nhiệt tình. phòng đẹp, yên tĩnh. ngày mình tới internet có vấn đề nên check in hơi lâu, cống thoát nước bị nghẽn nên thoát chậm. ngoài ra mọi thứ đều perfect.	Lần thứ 2 đến Huế book được chiếc ksan siêu xinh. Khách sạn còn mới toanh, tiện nghi đầy đủ, có quầy cà phê ở dưới siêu ngon , nhân viên nhiệt tình thân thiện , vị trí cũng k quá xa trung tâm mà hình như ở khu dân cư mới nên yên tĩnh mà thoáng đãng. Hai vợ chồng đã có một chuyến đi chơi thực sự thoải mái tại đây	1	descriptor_hit_1/1
Q45	chỗ nghỉ phong cách vintage yên tĩnh để đọc sách ở huế	1000000414117	Angsana Lăng Cô Việt Nam	Thành Phố Huế	bm25,hybrid,vector	4	5	3	7.281719	13.524346	10.691113	Tôi đã có một ngày nghỉ tuyệt vời ở đây. Nhân viên rất tốt. Ở đây thật sự thiên nhiên cho ai thích sự yên tĩnh nhẹ nhàng. Phong rất rộng và sạch sẽ.	Kì nghỉ tuyệt vời. Khu nghỉ dưỡng sạch sẽ với đầy đủ tiện nghi. Chắc chắn sẽ quay lại	Kì nghỉ tuyệt vời, nhân viên thân thiện, ăn sáng ngon, phòng đẹp, bãi biển đẹp. Nói chung là mọi thứ OK. Sẽ quay trở lại khi có dịp	1	descriptor_hit_1/1
Q45	chỗ nghỉ phong cách vintage yên tĩnh để đọc sách ở huế	1000000363825	Vedana Lagoon Resort & Spa	Thành Phố Huế	bm25,hybrid,vector	1	10	4	9.750753	11.431783	10.538720	Thoáng mát, yên tĩnh, rất thích hợp cho các kỳ nghỉ	Không gian yên tĩnh, view panorama, resort theo hướng eco retreat rất tuyệt vời	Resort có vị trí rất đẹp, và rất yên tĩnh. Phòng rộng thoải mái. Cả gia đình rất hài lòng và có kì nghĩ tuyệt vời tại đây.	1	descriptor_hit_1/1
Q45	chỗ nghỉ phong cách vintage yên tĩnh để đọc sách ở huế	1000000246696	Hotel Saigon Morin	Thành Phố Huế	bm25,hybrid,vector	7	3	5	7.046988	13.827986	10.516219	Khách sạn tuy cũ nhưng đẹp, phong cách kiểu boutique. Ăn sáng buffet phong phú, nhiều món. Phòng rộng rãi, có ban công nhìn ra ngoài khá là chill. Tuy nhiên, toilet mỗi lần xả nước lại có tiếng kêu của hệ thống thoát nước khá là lớn, gây ồn.	Khách sạn nằm ở vị trí tuyệt đẹp, view nhìn thẳng ra cầu trường tiền và sông Hương. Nhân viên thân thiện, phòng rộng, đồ đủ dùng. Khách sạn được thiết kế theo phong cách cổ rất phù hợp với mình. Trước khi đặt mình thấy nhiều bạn review đồ của khách sạn hơi cũ nhưng sau khi xem video review và trải nghiệm thực tế mình thấy đồ cũng khá ổn. Chắc chắn sẽ quay lại ở lần sau tới Huế	Cảm giác như thời gian ngưng tụ ở đây. Phòng siêu rộng, bữa sáng trong vườn ấn tượng, ngon. Yên tĩnh giữa lòng thành phố. Kháchsạn lớn, vị trí đẹp, đối diện cầu Trường Tiền. Phòng vệ sinh không có vòi xịt rửa, hơi bất tiện xíu. Phòng có muỗi.	1	descriptor_hit_1/1
Q45	chỗ nghỉ phong cách vintage yên tĩnh để đọc sách ở huế	9000001200899	La Vela Hue Hotel	Thành Phố Huế	bm25,hybrid,vector	10	6	6	5.574793	12.798304	9.732193	Khách sạn mới, trang thiết bị hiện đại, sảnh rộng. Có trạm sạc nhanh ở khuôn viên là điểm cộng lớn. View tầng cao rất đẹp và thoáng. Vị trí hơi ngoài trung tâm 1 chút giúp yên tĩnh. Giường to và ngủ rất thoải mái.	Mình và gia đình đã có trải nghiệm 3N2Đ rất tốt ở La Vela Hue. Là KS mới, phòng rộng thoáng, tiện nghi và view đẹp, yên tĩnh, cách âm tốt. Bữa sáng ngon miệng. Đối với mình đi gia đình (có người lớn và trẻ nhỏ) nên cảm thấy nơi đây rất phù hợp, tất cả các bạn nhân viên ở các bộ phận đều nhiệt tình, dễ thương và hỗ trợ hết mình với khách. Sẽ quay lại La Vela nếu mình đến Huế. Các bạn nhỏ nhà mình đã được trải nghiệm nhiều, nhưng rất thích Huế và thích khách sạn này của Huế, bày tỏ mong muốn quay lại Huế và La Vela. Cảm ơn La Vela nhiều nhé ạ ❤️	Nhân viên nhiệt tình và chu đáo, ks đẹp xuất sắc	1	descriptor_hit_1/1
Q45	chỗ nghỉ phong cách vintage yên tĩnh để đọc sách ở huế	9000000297497	La Habana House	Thành Phố Huế	hybrid,vector		4	7		13.542731	9.729656	Homestay đẹp, bé nhânviên nhiệt tình	Thích hợp cho những cặp đôi. Một nơi lý tưởng để nghỉ dưỡng.	Khách sạn nằm trong phố tây, vị trí đẹp nhưng hơi khó tìm vì không có biển hiệu gì mà nằm sau 1 quán massage chân. Nhân viên cực kì thân thiện, dễ thương, và nhiệt tình. Phòng nhỏ nhưng ổn, sạch sẽ và đủ đồ. Tuy nhiên, nếu ai khó ngủ thì nên cân nhắc kỹ, vì khách sạn nằm giữa phố tây gần với quán nhậu nên sẽ khá là xập xình. Âm thanh không to, ồn hẳn nhưng khó ngủ thì đừng nên book. Mình dễ ngủ nên không vấn đề gì. Nói chung phòng ổn trong tầm giá, có thể sẽ quay lại.	0	descriptor_miss_0/1
Q45	chỗ nghỉ phong cách vintage yên tĩnh để đọc sách ở huế	3000020010460	Amona Hotel	Thành Phố Huế	bm25,hybrid	5		8	7.261401		9.428748	Chỗ ở ngay gần phố Tây nên khá là sôi động buổi tối. Vì ở ngay trung tâm nên ăn uống đi lại cũng thuận tiện. Chỗ ở sạch sẽ và yên tĩnh.	Khách sạn sạch sẽ, nhân viên thân thiện. Phòng dorm tuyệt đẹp và mát mẻ, buffet sáng rất ngon miệng, mình dù thèm món huế cách mấy cũng xuống ăn buffet sáng 1 ít rồi đi. Khách sạn vị trí đẹp, yên tĩnh. Nên ghé qua	Tôi ở cả phòng dorm và phòng riêng, nhân viên thân thiện, phòng dorm sạch sẽ, thiết bị đầy đủ, yên tĩnh và thoải mái dù là phòng dành cho nhiều người. Tủ để đồ khoá khá an toàn cộng thêm không gian chưa đồ rộng rãi. Bạn sẽ khá hài lòng cho dù ở phòng dorm.	1	descriptor_hit_1/1
Q45	chỗ nghỉ phong cách vintage yên tĩnh để đọc sách ở huế	9000000889460	Kobi Onsen Resort Hue, Affiliated by Melia	Thành Phố Huế	bm25,hybrid,vector	8	9	9	6.733940	11.618410	9.209729	Resort rất yên tĩnh, dịch vụ tắm khoáng tuyệt vời	Gđ mình vừa có chuyến nghỉ dưỡng ở resort này , thật hoàn hảo cả chất lượng và nhân viên phục vụ , không gian rất yên tĩnh và đẹp . Hè sang năm nếu có dịp sẽ quay lại	Kỳ nghỉ đúng vào sn tôi, khách sạn tặng một món quà bất ngờ và những lời chúc mừng tốt đẹp. Nhân viên cực kỳ thân thiện, đồ ăn ngon. Đặc biệt tắm onsen thư giãn rất tuyệt với	1	descriptor_hit_1/1
Q45	chỗ nghỉ phong cách vintage yên tĩnh để đọc sách ở huế	9000000984764	Sline Hotel And Apartment	Thành Phố Huế	hybrid,vector		7	10		12.188291	9.188736	Nhân viên nhiệt tình, phòng rộng đẹp	Sạch đẹp và chu đáo, giá tốt, tiện nghi nhiều	Chỉ có 1 điểm trừ duy nhất là không có thang máy lên tầng 3,4 nhưng đổi lại phòng rất đẹp, rẻ lại gần ngay trung tâm thành phố đi chơi đâu cũng rất thuận tiện	0	descriptor_miss_0/1
Q45	chỗ nghỉ phong cách vintage yên tĩnh để đọc sách ở huế	1000000327193	Silk Path Grand Hue Hotel	Thành Phố Huế	vector		8			12.096693		Không được yên tĩnh về đêm khuya, tiếng còi tàu xe, đêm khuya vẫn còn tiếng dịch chuyển bàn ghế ảnh hưởng đến chất lượng nghỉ ngơi.	Không gian rất đẹp, phòng mới và rất tiện nghi. Nhân viên nhiệt tình, dễ thương	Khách sạn sạch đẹp. Nhân viên và quản lý thân thiện…	1	descriptor_hit_1/1
Q45	chỗ nghỉ phong cách vintage yên tĩnh để đọc sách ở huế	1000000252871	TTC Imperial Hotel	Thành Phố Huế	bm25	3			7.969769			Nhân viên thân thiện, đi bộ chỉ 2-3 phút từ khách sạn ra cầu Tràng Tiền. Phòng đẹp và phong cách ấn tượng	Là khách sạn có phong cách đậm chất Huế nhưng vẫn rất hiện đại, view rất đẹp xuống dòng sông Hương, Đại Nội. Nhân viên thân thiện, rất chuyên nghiệp. khách sạn 16 tầng, tối mình lên bar tầng 16 ngắm Huế về đêm lung linh lắm. Mình thật sự hài lòng và sẽ giới thiệu mọi người.	Lần này trở lại mình vẫn lựa chọn tá túc nơi đây. Kiểu nó ấm cúng. Thân thiện, yên tĩnh. Mình gửi lời cảm ơn chân thành đến bạn nv tiền sảnh Văn Đức. 3lần đến được bạn hỗ trợ nhiệt tình. Vui vẻ. Cám ơn bạn rất nhiều. Nếu có nhiều lần nữa thì chắc chắn mình vẫn sẽ ghé lại nơi đây❤️	1	descriptor_hit_1/1
Q45	chỗ nghỉ phong cách vintage yên tĩnh để đọc sách ở huế	9000001860784	Banh Inn	Thành phố Huế	bm25	9			6.614039			Chất lượng phòng thật sự rất tốt so với giá. Mình yêu thích phong cách vintage của homestay này, đầy đủ tiện nghi, nhà WC và phòng tắm rộng rãi. Nếu có ghé Huế thì mình chắc chắn sẽ quay lại ạ. Có điều tên homestay ở bên ngoài hơi mờ nhạt, khó tìm thôi ạ.	Vừa nhận phòng chưa kịp chi, nhưng phải online đánh giá ngay lập tức cái sự đáng yêu này..... * Mình đặt phòng trên Traveloka, có thấy hình ảnh, nhưng lại không ngờ lại đẹp như vậy. Rất đẹp luôn, giữa con phố lặng lẽ, căn home rực sáng và yên tĩnh. Nếu bạn yêu thích yên tĩnh, mình nghĩ đây là lựa chọn. * Lúc nhận phòng, mở cửa ra phải thốt lên: WOW, phòng nhỏ nhưng vừa vặn, chỉn chu, tinh tế, mọi thứ đều đủ đầy và cảm giác rất sạch sẽ, rất thơ luôn ấy. Tới Huế buổi tối, chưa kịp ngắm ngoài đường, nhưng ngắm home đã đủ thấy thơ mộng rồi. * Còn cái bàn nữa nha, nhưng đang để đồ nên không up, chứ cái ghế cũng xinh lắm nè. Nước miễn phí nha, để trong chai thủy tinh xinh lắm. Còn có cả cà phê và ấm siêu tốc chuẩn bị sẵn nữa. * Tóm lại, không thể hài lòng hơn 🥰 5 sao!	Phòng rộng rãi, sạch đẹp, thoáng đãng ngay trung tâm thành phố 👑	1	descriptor_hit_1/1
Q46	cần tìm nhà nghỉ sạch sẽ an ninh tốt gần ga sài gòn	9000001107945	Cozrum Homes - Autumn House	TP Hồ Chí Minh	bm25,hybrid	1		1	10.440688		13.400630	Phòng hơi nhỏ nhưng ngăn nắp, tiện nghi, sạch sẽ. Rất thích mô hình lưu trú như thế nào	Cần vệ sinh phòng thay ga sạch và thảm chùi chân	Phòng như hình, đồ đạc sạch sẽ mới và ngăn nắp. Cách âm không tốt lắm, phòng cạnh thang máy nên nghe mn ra dzô hơi khó ngủ nhưng sẽ quay lại lần nữa	1	descriptor_hit_1/1
Q46	cần tìm nhà nghỉ sạch sẽ an ninh tốt gần ga sài gòn	9000000303400	Prague Saigon Airport Hotel	TP Hồ Chí Minh	bm25,hybrid	3		2	8.971025		12.695490	Phòng nhìn sạch sẽ, gọn gàng nhưng chăn ga hơi bẩn, cách âm kém, gần đường nên hơi ồn	Khách sạn gần sân bay nên di chuyển rất tiện, xung quanh khách sạn cũng có nhiều hàng ăn uống cửa hàng tiện lợi, hiệu thuốc các thứ.... Lễ tân tiếp đón nhiệt tình dù mình đến rất muộn, cbi phòng nhanh Phòng hơi bé nhưng khá sạch sẽ xinh xắn gọn gàng. Nói chung là ưng, nếu có lần sau nhất định sẽ quay lại	khách sạn dịch vụ chăm sóc rất tốt, phòng nhỏ nhưng bù lại tolet thoáng hơn,sạch sẽ, chăn ga giường mới và êm ái ngủ ngon.	1	descriptor_hit_1/1
Q46	cần tìm nhà nghỉ sạch sẽ an ninh tốt gần ga sài gòn	9000003312820	Cozrum Homes - Spring Residence	Thành phố Hồ Chí Minh	bm25,hybrid	2		3	9.173870		12.104701	Phòng đẹp, sạch sẽ, rộng rãi, an ninh	Nhân viên dễ thương, phòng ốc gọn gàng, gần các địa điểm ăn uống, gần trung tâm, ngõ rộng ô tô tránh nhau được	kêu dọn phòng bắt mệt , chăn ga giường quá bẩn , ở ngứa thí bà lun , do gần chỗ làm việc đặt cho tiện chứ thật sự quá chán , mỗi lần kêu dọn phòng nhân viên cứ trả trêu kiểu gì á , phòng ở phải dọn thay ga hằng ngày cho khách chứ , tiền thì thu hằng ngày mà kêu dọn cái là cái mặt như cái mâm	1	descriptor_hit_1/1
Q46	cần tìm nhà nghỉ sạch sẽ an ninh tốt gần ga sài gòn	9000000337401	Havana Airport Hotel	TP Hồ Chí Minh	bm25,hybrid,vector	10	1	4	6.131845	16.008935	11.709788	Phòng sạch đẹp, giá rẻ, sạch sẽ, lễ tân thiện, gần trung tâm. Tuyệt vời. Sẽ quay lại	Sạch sẽ oki tiện gần sân bay đi lại	Phòng sạch sẽ, gần sân bay và nhân viên thân thiện	1	descriptor_hit_1/1
Q46	cần tìm nhà nghỉ sạch sẽ an ninh tốt gần ga sài gòn	3000010027151	Bonita Signature Hotel	TP Hồ Chí Minh	bm25,hybrid,vector	8	4	5	7.124784	15.152183	11.060483	Phòng ốc khăn ga không sạch sẽ, thang máy mùi quá sợ	Nhân viên không mấy thân thiện. Phòng ốc cực dơ. Ga trải giường và mền cũ và dơ, phòng mới nhận mà ga giường còn dính dấu vết cũ abcxyz phát ói. Tôi không bao giờ trở lại lần thứ 2. Quá sợ	Ga mềm dơ , phòng thì nhiều muỗi	1	descriptor_hit_1/1
Q46	cần tìm nhà nghỉ sạch sẽ an ninh tốt gần ga sài gòn	4000001082146	Cozrum Homes - Sonata Residence	TP Hồ Chí Minh	hybrid			6			10.889197	nội thất cũ nhưng vẫn chấp nhận được. Điều quan trọng là ks 4sao nhưng giường thay ga ko sạch và tôi bị Ngứa khi sử dụng giường dù đã thay ga mới thì tôi vẫn bị ngứa ( vì tôi có yêu cầu thay ga khi cảm thấy cảm giác ko thoải mái đó), sau khi tôi xịt khuẩn thì đỡ hơn một chút nhưng nó vẫn bị NGỨA LẠI.	Phòng sạch, nhân viên thân thiện.	Phòng khá đẹp và sạch sẽ, không gian ổn, giá hợp lý	1	descriptor_hit_1/1
Q46	cần tìm nhà nghỉ sạch sẽ an ninh tốt gần ga sài gòn	1000000446333	Anh Duy Hotel (Near Ben Thanh Market)	TP Hồ Chí Minh	bm25,hybrid,vector	5	7	7	8.595805	14.420050	10.842745	Khách sạn gần trung tâm, thuận tiện đi lại. Tuy nhiên chăn ga cũ, chưa được sạch sẽ.	Phòng gọn gàng sạch sẽ, nhân viên rất nhiệt tình ^^	14h nhận phòng, 18h bên mình mới checkin thì khách sạn bảo đợi. Đi ăn quay lại thì nói là máy lạnh hư. Đổi mình qua nhà nghỉ bên đường Bùi Viện. 1 nhà nghỉ kiểu cho khách đi giờ nhanh. Phòng ko thoải mái và ko sạch sẽ. Thật sự ko hài lòng và bức xúc. Giải chạy năm ngoái cũng viện lý do hết phòng và đổi đi Bùi Viện y chang năm nay và ko giao phòng cho mình. Mình ko đồng thì mới giao phòng. Năm nay lại viện lý do tiếp. Sẽ ko bao giờ quay lại	1	descriptor_hit_1/1
Q46	cần tìm nhà nghỉ sạch sẽ an ninh tốt gần ga sài gòn	1000000430287	KiN Hotel Central Park	TP Hồ Chí Minh	bm25,hybrid	7		8	7.142839		10.793527	Khách sạn tầm trung bình. Cách trang trí hiện đại, phòng rộng nhưng vòi tắm sen nước quá yếu. Nhan vien ở đó nhìn không thân thiện, quần áo không chỉn tề. Dưới quầy reception có mùi hôi. Khăn tắm không sạch, mền ga gối cũng không sạch, có vết bẩn. Nói chung không hài lòng lắm.	Khách sạn trung tâm thành phố thuận tiện đi lại, nhân viên thân thiện, phòng gọn gàng sạch sẽ, bữa sáng tạm nhưng ít món. Điều chưa hài lòng là nhà vệ sinh cũ	Phòng khách sạn đẹp hơn hình, bố trí nội thất đẹp, tv có cả netflix. Lúc nhận phòng cũng sạch sẽ, gọn gàng. Nói chung 9/10 ạ	1	descriptor_hit_1/1
Q46	cần tìm nhà nghỉ sạch sẽ an ninh tốt gần ga sài gòn	1000000590377	The One Premium Hotel	TP Hồ Chí Minh	hybrid,vector		3	9		15.452454	10.462195	Phòng sạch sẽ tương đối phù hợp với túi tiền, rất đáng để lưu trú	Phòng nhỏ nên khá là bí, phải nhắc thì mới dọn phòng	Mình là một người khá dễ tính nhưng cũng không thể ở lại một căn phòng như thế này nổi. Ngoại trừ nằm ở vị trí thuận tiện đi lại và có chú nhân viên lịch sự, nhiệt tình giúp bọn mình xách đồ thì có rất nhiều thứ không ok tí nào. Bọn mình được xếp phòng ở tầng 9 (đi thang máy lên tầng 8, đi bộ lên tầng 9), thang máy cũng kêu rẹt rẹt, hàng lang hẹp và bừa bộn. Phòng có mùi, chăn ga giường và đồ đạc nói chung không sạch sẽ cho lắm và còn cũ nữa. Vòi nước chảy chậm. Mình ra ngoài và có cảm giác không muốn về lại căn phòng đó nữa, nên bọn mình đã quyết định book khách sạn khác và check out luôn.	1	descriptor_hit_1/1
Q46	cần tìm nhà nghỉ sạch sẽ an ninh tốt gần ga sài gòn	3000010029910	Vy Vy Airport Hotel	TP Hồ Chí Minh	bm25,hybrid	6		10	7.713578		10.405837	phòng sạch sẽ và gọn gàng .thoáng mát view nhìn công viên Hoàng Văn Thụ	khách sạn 3 sao mà tiêu chuẩn thua cả nhà nghỉ	20h check in sau 1 ngày công tác ngoài công trường nắng nôi và đây là phòng sau khi mình vừa bước vào :) sau đó anh lễ tân đổi phòng cho mình, vẫn bẩn, siêu bẩn, nhưng đỡ được 30% :) cốc ko rửa, két bẩn như nghìn năm ko có người ở chứ ko phải là rửa hay dọn ko sạch nhé, còn quá nhiều chỗ bẩn như ga, gối, chăn, vân vân mây mây các thứ nhưng mk luồ chụp. Nhân viên trên page báo xuất hoá đơn mà đi đi ctac về đc gần 2 tuần rồi ko rep :)	1	descriptor_hit_1/1
Q46	cần tìm nhà nghỉ sạch sẽ an ninh tốt gần ga sài gòn	9000001070885	Justay Pink Church	TP Hồ Chí Minh	vector		2			15.808817		Phòng sạch sẽ, nv ngoan, nhiệt tình. Vị trí ở mặt đường nhưng phòng cách âm tốt.	Nằm trên đường một chiều nhưng gần ngã 3 nên đi lại khá tiện, phòng sạch sẽ, cách âm ổn, m nghĩ nên bổ sung thêm giá treo quần áo và gương lớn thì sẽ tiện nghi hơn. Còn lại mọi thứ đều ổn 😊	Phòng vệ sinh sạch sẽ, vị trí cũng khá thuận tiện đi lại ăn uống nhiều quán, chỉ 1 điều là cách âm k tốt hơi khó chịu 1 chút cho người khó ngủ	1	descriptor_hit_1/1
Q46	cần tìm nhà nghỉ sạch sẽ an ninh tốt gần ga sài gòn	1000000514109	Central Hotel and Residences	TP Hồ Chí Minh	vector		5			14.923676		phòng đẹp. sạch sẽ. mà chỗ đậu xe ô tô hơi chật. ít chỗ đậu	Mình thấy hài lòng với diện tích phòng, tuy nội thấy nhìn hơi cũ nhưng cũng không phải vấn đề.	Bước vô cái phòng sợ ma ngang. Nói chung là chê đó, chê luôn phòng lẫn nhân viên lễ tân, dịch vụ. Không nói gì thêm. 700-800k, nên ở chỗ khác tuyệt vời hơn nhiều nhé mọi người.	1	descriptor_hit_1/1
Q46	cần tìm nhà nghỉ sạch sẽ an ninh tốt gần ga sài gòn	1000000272293	Eastin Grand Hotel Saigon	TP Hồ Chí Minh	vector		6			14.614176		Nhân viên thân thiện, sạch sẽ. Phòng ốc ấm cúng Chìa khóa phòng hơi khó sử dụng	Phòng dọn có vài chỗ còn bụi. Phòng đẹp, nhân viên nhiệt tình nhất vào giờ cao điểm của khách sạn. Còn lại các khung giờ khác do ít nhân viên nên phục vụ chưa kịp thời và nhanh chóng. Khách sạn vắng do mùa dịch nên giá rất ổn. Gần sân bay là một lợi thế.	Phòng ốc sạch sẽ, thoải mái. Bữa ăn sáng rất ngon miệng và phong phú	1	descriptor_hit_1/1
Q46	cần tìm nhà nghỉ sạch sẽ an ninh tốt gần ga sài gòn	3000010027042	Khách sạn Meraki Boutique	TP Hồ Chí Minh	vector		8			13.881855		Phòng sạch sẽ, tiện nghi và đẹp	Nhân viên nice, khách sạn trung tâm, giá rất hợp lý, phòng khá sạch sẽ. Vì ngay ở phố Bùi Viện nên phải chấp nhận ồn 1 xíu, bù lại ra ngoài phố chơi rất vui. Thêm nữa là gần đó có chợ cóc của dân, ở ngã tư Đỗ Quang Đẩu, Phạm Ngũ Lão đồ siêu rẻ mà ngon nữa.	Giá cả ổn so với chất lượng phòng, tạm ổn, mình ở hạn giờ, nghỉ ngơi trước khi đi ra sân bay check in nên dù có hơi xa sân bay thì mình vẫn chọn chỗ này vì là một nơi náo nhiệt gần các hàng quán, bạn nào thích yên tĩnh thì nên cân nhắc vì phòng cách âm không tốt. Có 1 ổ điện đầu giường không dùng được, máy sấy tự động ngắt dù mình chỉ mới sấy có 2 phút. Khăn dơ 😕 Gặp 2 anh nhiên viên cả 2 đều rất nhiệt tình thân thiện 🫶	1	descriptor_hit_1/1
Q46	cần tìm nhà nghỉ sạch sẽ an ninh tốt gần ga sài gòn	9000000974927	Amanaki Thao Dien (Previous: Amanaki Saigon - Office & Apartment)	Thành phố Hồ Chí Minh	vector		9			13.094588		Điểm cộng: Phòng ngủ nói chung rộng rãi, view nhìn ra Masteri. Các đồ dùng, đặc biệt trong nhà tắm nhìn rất mới và sạch, cách trang trí làm mình cảm giác như đang ở Huế. Ngoài ra có 1 khoảng bếp đầy đủ tiện nghi từ tủ lạnh, bếp điện từ, chén dĩa hay lò vi sóng Dịch vụ tốt, rất thân thiện và lịch sự, các bạn hỗ trợ mình check out trễ. Vị trí ngay trung tâm, đi bộ 5-10p là ra được đường Xuân Thủy hay Thảo Điền gì đó là đầy đồ ăn luôn Hồ bơi đẹp, bơi ban ngày không bị nắng Điểm trừ: Hồ bơi không có sưởi nên nước siêu lạnh Giữa bồn rửa mặt, bồn cầu và chỗ tắm đứng không có vách ngăn, là 3 gian liền nhau nên có thể hơi bất tiện nếu 1 người muốn tắm/ rửa mặt và 1 người muốn đi wc. Và điều cuối cùng là bồn tắm được đặt ngoài ban công nên bồn bị bụi, trước khi tắm phải chà rửa sạch sẽ và khi tắm cũng bị lạnh do gió thổi 🌬	Vị trí di chuyển nhanh sang quận 1, Bình Thạnh. Phòng đẹp, bố trí hài hoà, bếp được ngăn với khu vực ngủ, đầy đủ thiết bị, nhân viên hỗ trợ nhiệt tình. Nằm ở khu vực trung tâm Thảo Điền, cửa hàng xung quanh thuận tiện. Sẽ tiếp tục lựa chọn cho lần sau.	Khách sạn yên tĩnh view đẹp , nhân viên thân thiện	1	descriptor_hit_1/1
Q46	cần tìm nhà nghỉ sạch sẽ an ninh tốt gần ga sài gòn	9000000643061	SAZI RESIN HOTEL Bui Thi Xuan - Free Nails Hair Wash	TP Hồ Chí Minh	bm25,vector	9	10		6.443739	12.979491		phòng bẩn vệ sinh không sạch sẽ chăn ga không sạch. nhân viên ngồi nói xấu soi mói khách hàng . được cái bác bảo vệ nhiệt tình hỗ trợ mang đồ giúp. còn mọi thứ thì tệ . nhân viên thái độ không tốt và làm cho có.	Hình ảnh mang tính chất minh hoạ. Đặt phòng cho người thân. Dì rất ưng, sạch sẽ, gọn gàng	Phòng đủ rộng cho 2 người ở. Ưu điểm là gần trung tâm, đi lại thuận tiện. Đối diện có circle K, gần highlands coffee. Cũng có nh đồ ăn ở quanh. Hotel này theo hướng bảo vệ môi trường nên cho bình nước tự refill. Tuy nhiên cũng vì thế mà nhược điểm là không cho bàn chải, kem đánh răng và giấy ăn trong phòng. Ngoài ra mình thấy cốc uống nước cũng không được sạch và trong phòng có kiến.	1	descriptor_hit_1/1
